SYSTEMNAME;NAME;DESCRIPTION;UNIT;DATATYPE;SIZE_1;MAINNR;BLOCKNR;BLOCKCNT;SUBBLNR;WGNR;WGIND;UPDATEDBY;QUANTITYGROUP;COMMENT;NORMCODE
P_R_CC;P_R_CC;MES: Pr. relative comp. de clim.;bar;Real;4;0;0;0;0;0;0;A;2;Common;2648
P_R_COL;P_R_COL;MES: Pr. relative collecteur;bar;Real;4;0;0;0;0;0;0;A;2;Common;2649
P_R_CRT;P_R_CRT;MES: Pr. relative carter;bar;Real;4;0;0;0;0;0;0;A;2;Common;2650
P_R_DA;P_R_DA;MES: Pr. rel. directi° assisté;bar;Real;4;0;0;0;0;0;0;A;2;Common;2651
P_R_EAU;P_R_EAU;MES: Pr. relative eau moteur;bar;Real;4;0;0;0;0;0;0;A;2;Common;2652
P_R_ECA;P_R_ECA;MES:Pr. rel. entrée catalyseur;bar;Real;4;0;0;0;0;0;0;A;2;Common;2653
P_R_ECH;P_R_ECH;SIM: Pr. relative échappement;bar;Real;4;0;0;0;0;0;0;A;2;Common;2654
P_R_EFA;P_R_EFA;MES: Pr. relative entrée FAP;bar;Real;4;0;0;0;0;0;0;A;2;Common;2655
P_R_EGO;P_R_SME;MES: Pr. sortie eau ME;bar;Real;3;0;0;0;0;0;0;A;2;Common;2656
P_R_HLE;P_R_HLE;MES: Pr. d'huile;bar;Real;4;0;0;0;0;0;0;A;2;Common;2657
P_R_HLT;P_R_HLT;MES: Pr. rel. entrée huile turbo;bar;Real;4;0;0;0;0;0;0;A;2;Common;2658
P_R_INJ;P_R_INJ;MES: Pr. injection dans tuyau HP;bar;Real;4;0;0;0;0;0;0;A;2;Common;2659
P_R_SCAT;P_R_SCAT;MES: Pr. relative sortie cata.;bar;Real;4;0;0;0;0;0;0;A;2;Common;2660
P_R_SFA;P_R_SFA;MES: Pr. relative sortie FAP;bar;Real;4;0;0;0;0;0;0;A;2;Common;2661
P_R_SGO;T_EE_ME;MES: T° Entrée eau ME;°C;Real;1;0;0;0;0;0;0;A;2;Common;2662
P_VC2;P_R_AVC2;MES: Pr.Sen. before compressor 2;bar;Real;4;0;0;0;0;0;0;A;2;Common;2663
THRPE;T_SE_ME;MES: Temp sortie eau ME;°C;Real;1;0;0;0;0;0;0;A;2;Common;2664
LIBR2665;MECHO_4w;EBH04: Conc. MECHO wet FTIR;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2665
LIBR2666;C3H8_4w;EBH04: Conc. C3H8  wet FTIR;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2666
LIBR2667;HNCO_4w;EBH04: Conc. HNCO wet FTIR;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2667
LIBR2668;HCOOH_4w;EBH04: Conc. HCOOH wet FTIR;ppm;Real;0;0;0;0;0;0;0;A;2;Common;2668
LIBR2669;NOSEC_2;EBH02: Conc. NO Sec Baie 2;ppm;Real;0;0;0;0;0;0;0;A;2;Common;2669
T6ECH;T6ECH;MES: T° Echappement Cylindre 6;°C;Real;2;0;0;0;0;0;0;A;2;Common;2670
PENTETBL;PENTETBL;Pente de la route cons.tbl.BHD21;%;Real;0;0;0;0;0;0;0;A;2;Common;2671
TMCA2;TMCA2;MES: T° Monolithe Catalyseur 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2672
PGAZ;PGAZ;MES: Pr. gaz (GPL, GNV,...);bar;Real;4;0;0;0;0;0;0;A;2;Common;2673
PL_C_TBL;PL_C_TBL;Position levier cons. tbl. BHD21;%;Real;0;0;0;0;0;0;0;A;2;Common;2674
PMUH_STA;PMUH_STA;DLS: Etat PMU;-;Real;0;0;0;0;0;0;0;A;2;Common;2675
TMLOF;TMLOF;MES: T° Monolithe Light Off;°C;Real;1;0;0;0;0;0;0;A;2;Common;2676
LIBR2677;P_RINJ;FDV: Pr. retour injecteurs;mbar;Real;1;0;0;0;0;0;0;A;2;Common;2677
LIBR2678;QR_GMPE;MES: Débit liquide de refroid ME;%;Real;1;0;0;0;0;0;0;A;2;Common;2678
LIBR2679;T_HBV;MES: Température huile BV;°C;Real;1;0;0;0;0;0;0;A;2;Common;2679
LIBR2680;P_R_AMCV;MES: Pr Amont check valve (CONTI;bar;Real;2;0;0;0;0;0;0;A;2;Common;2680
LIBR2681;LIM_KPTG;IND:Critère lim.cliquetis=f(N)7%;bar;Real;2;0;0;0;0;0;0;A;2;Common;2681
TMLO2;TMLO2;MES: T° Monolithe Light Off 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2682
LIBR2683;LIM_KPCN;IND:Critère lim.cliquetis=f(N)3%;bar;Real;3;0;0;0;0;0;0;A;2;Common;2683
PTADMTBL;LIBR2684;Don't use, reserved by NRM Admin;;Real;2;0;0;0;0;0;0;A;2;Common;2684
PTOLS;T_CVS_P4;CVS: Durée CVS phase 4;s;Real;0;0;0;0;0;0;0;A;2;Common;2685
Q_AIR;Q_AIR;MES: Débit d'air banc Analogique;kg/h;Real;2;0;0;0;0;0;0;A;2;Common;2686
Q_CVS;Q_CVS;CVS: Débit CVS;m3/min;Real;2;0;0;0;0;0;0;A;2;Common;2687
Q_EAU;Q_EAU;MES: Débit eau moteur;m3/h;Real;2;0;0;0;0;0;0;A;2;Common;2688
Q_FPS;Q_FPS;MES: Debit Gaz Brut FPS;l/min;Real;3;0;0;0;0;0;0;A;2;Common;2689
Q_GAZ;Q_GAZ;MES: débit blow by;l/min;Real;2;0;0;0;0;0;0;A;2;Common;2690
Q_LPG;QEVOLLH;MES: Fuel flow rate l/h;l/h;Real;2;0;0;0;0;0;0;A;2;Common;2691
Q_LPG_I;Q_LPG_I;RSM LPG Flow Rate, Inlet;l/h;Real;2;0;0;0;0;0;0;A;2;Common;2692
Q_LPG_O;Q_LPG_O;RSM LPG Flow Rate, Outlet;l/h;Real;2;0;0;0;0;0;0;A;2;Common;2693
Q_PMU_VO;Q_PMU_VO;Débit prélèvement PMU;m3/min;Real;2;0;0;0;0;0;0;A;2;Common;2694
Q_PMUSOL;Q_PMUSOL;DLS: Debit de prélévement PMU;l/min;Real;2;0;0;0;0;0;0;A;2;Common;2695
QACOL;C_F_V290;GMP: Torque Bruti Frein GMP290;Nm;Real;1;0;0;0;0;0;0;A;2;Common;2696
QAES;QAES;FDV: Débit air essai;kg/s;Real;1;0;0;0;0;0;0;A;2;Common;2697
QE;QE;FDV: Conso. carburant;kg/h;Real;3;0;0;0;0;0;0;A;2;Common;2698
QEAER;QEAER;MES: EGR exchanger water flow;m3/h;Real;2;0;0;0;0;0;0;A;2;Common;2699
QEAU1;QEMASMGS;MES: Fuel mass flow rate mg/s;mg/s;Real;2;0;0;0;0;0;0;A;2;Common;2700
QEGAZ;QEGAZ;MES: Débit gaz (GPL, GNV,...);kg/h;Real;3;0;0;0;0;0;0;A;2;Common;2701
QMAX_PMU;QMAX_PMU;Débit maxi PMU durant mesure;m3/min;Real;2;0;0;0;0;0;0;A;2;Common;2702
QMIN_PMU;QMIN_PMU;Débit mini PMU durant mesure;m3/min;Real;2;0;0;0;0;0;0;A;2;Common;2703
R_CF_TBL;R_CF_TBL;Régime cons. plein tbl. BHD21;;Real;0;0;0;0;0;0;0;A;2;Common;2704
R_CHAUF;N_F_V290;GMP: Regime Frein GMP290;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2705
R_CM_TBL;R_CM_TBL;Régime cons. moteur tbl. BHD21;;Real;0;0;0;0;0;0;0;A;2;Common;2706
RC_C_TBL;RC_C_TBL;Régime cons. plein tbl. BHD21;;Real;0;0;0;0;0;0;0;A;2;Common;2707
TSCAT2;TSCAT2;MES: T° Sortie Catalyseur 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2708
LIBR2709;P_R_AVCV;MES: Pr Aval check valve (CONTI;bar;Real;2;0;0;0;0;0;0;A;2;Common;2709
REGIME1;REGIME1;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2710
REGIME10;REGIME10;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2711
REGIME11;REGIME11;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2712
REGIME12;REGIME12;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2713
REGIME13;REGIME13;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2714
REGIME14;REGIME14;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2715
REGIME15;REGIME15;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2716
REGIME16;REGIME16;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2717
REGIME17;REGIME17;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2718
REGIME18;REGIME18;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2719
REGIME19;REGIME19;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2720
REGIME2;REGIME2;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2721
REGIME20;REGIME20;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2722
REGIME21;REGIME21;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2723
REGIME22;REGIME22;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2724
REGIME23;REGIME23;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2725
REGIME24;REGIME24;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2726
REGIME25;REGIME25;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2727
REGIME26;REGIME26;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2728
REGIME27;REGIME27;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2729
REGIME28;REGIME28;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2730
REGIME29;REGIME29;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2731
REGIME3;REGIME3;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2732
REGIME30;REGIME30;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2733
CH4HU_3;CH4HU_3;EBH03: Conc. CH4 Humide Baie 3;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2734
REGIME4;REGIME4;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2735
REGIME5;REGIME5;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2736
REGIME6;REGIME6;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2737
REGIME7;REGIME7;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2738
REGIME8;REGIME8;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2739
REGIME9;REGIME9;ESS: Réservé procédure d'essai;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2740
RESROUL;RESROUL;Résistance à l'avancement;;Real;1;0;0;0;0;0;0;A;2;Common;2741
RICHE;RICHE;Sonde de richesse sur tunnel;;Real;3;0;0;0;0;0;0;A;2;Common;2742
RICONDIA;RICONDIA;MES: Richesse boitier CONDIAC;-;Real;4;0;0;0;0;0;0;A;2;Common;2743
FTOT;FTOT;ECU: Vxx_fms_fim_tot;mg/str;Real;3;0;0;0;0;0;0;A;2;Common;2744
LIBR2745;Q_AIRFSA;FSA: Débit d'air FSA Numérique;kg/h;Real;3;0;0;0;0;0;0;A;2;Common;2745
LIBR2746;T_FSA;FSA: Température d'air FSA;°C;Real;1;0;0;0;0;0;0;A;2;Common;2746
LIBR2747;P_A_FSA;FSA: Pression abs FSA;kPa;Real;2;0;0;0;0;0;0;A;2;Common;2747
RR_C_TBL;RR_C_TBL;Résistance roult.cons.tbl.BHD21;N;Real;0;0;0;0;0;0;0;A;2;Common;2748
LIBR2749;EA_BNC07;DYN: e/a Supplementaire N°7;-;Real;2;0;0;0;0;0;0;A;2;Common;2749
SICK;SICK;MES: Opacité SICK dilué;%;Real;3;0;0;0;0;0;0;A;2;Common;2750
LIBR2751;EA_BNC08;DYN: e/a Supplementaire N°8;-;Real;2;0;0;0;0;0;0;A;2;Common;2751
LIBR2752;EA_BNC09;DYN: e/a Supplementaire N°9;-;Real;2;0;0;0;0;0;0;A;2;Common;2752
LIBR2753;EA_BNC10;DYN: e/a Supplementaire N°9;-;Real;2;0;0;0;0;0;0;A;2;Common;2753
LIBR2754;LIBR2754;Don't use, reserved by Admin NRM;-;Real;0;0;0;0;0;0;0;A;2;Common;2754
STOP;STOP;Réservé séquence du PTCC;;Real;0;0;0;0;0;0;0;A;2;Common;2755
T_ACOM;T_ACOM;MES: T° air comburant;°C;Real;2;0;0;0;0;0;0;A;2;Common;2756
LIBR2757;T_DA;SURV: T° Huile directi° assisté;°C;Real;1;0;0;0;0;0;0;A;2;Common;2757
T_ADIL;T_ADIL;MES: T° air de dilution;°C;Real;2;0;0;0;0;0;0;A;2;Common;2758
T_AMP;T_AMP;MES: T° amont papillon;°C;Real;1;0;0;0;0;0;0;A;2;Common;2759
T_APC;T_APC;MES: T° after compressor 1;°C;Real;2;0;0;0;0;0;0;A;2;Common;2760
T_APE;T_APE;MES: T° ap. Echangeur Sural.;°C;Real;2;0;0;0;0;0;0;A;2;Common;2761
T_APT;T_APT;MES: T° after turbine 1;°C;Real;1;0;0;0;0;0;0;A;2;Common;2762
T_AVC;T_AVC;MES: T° before compressor 1;°C;Real;2;0;0;0;0;0;0;A;2;Common;2763
T_AVE;T_AVE;MES: T° av. échangeur air sural.;°C;Real;2;0;0;0;0;0;0;A;2;Common;2764
T_AVT1;T_ROTOR;CANE: Température du rotor;°C;Real;2;0;0;0;0;0;0;A;2;Common;2765
T_AVT2;T_AVT2;MES: T° before turbine 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2766
T_CAP;T_CAP;MES: T° capotage distribution;°C;Real;2;0;0;0;0;0;0;A;2;Common;2767
T_CAT1;T_CAT1;MES: T° catalyseur 1er pain;°C;Real;2;0;0;0;0;0;0;A;2;Common;2768
T_CAT2;T_CAT2;MES: T° catalyseur 2ème pain;°C;Real;2;0;0;0;0;0;0;A;2;Common;2769
T_CAT3;T_CAT3;MES: T° catalyseur 3ème pain;°C;Real;2;0;0;0;0;0;0;A;2;Common;2770
T_CELL1;T_CELL1;MES: T°air cellule sortie bouche;°C;Real;2;0;0;0;0;0;0;A;2;Common;2771
T_CELL2;T_CELL2;MES:T°air cellule 50cm du moteur;°C;Real;2;0;0;0;0;0;0;A;2;Common;2772
T_CHAUF;LIBR2773;Don't use, reserved by Admin NRM;-;Real;0;0;0;0;0;0;0;A;2;Common;2773
T_COL;T_COL;SIM: T° collecteur;°C;Real;2;0;0;0;0;0;0;A;2;Common;2774
TSLOF;TSLOF;MES: T° Sortie Light Off;°C;Real;1;0;0;0;0;0;0;A;2;Common;2775
T_CVS;T_CVS;CVS: MES: Température CVS;K;Real;2;0;0;0;0;0;0;A;2;Common;2776
T_CVS_P1;T_CVS_P1;CVS: Durée CVS phase 1;s;Real;2;0;0;0;0;0;0;A;2;Common;2777
T_CVS_P2;T_CVS_P2;CVS: Durée CVS phase 2;s;Real;2;0;0;0;0;0;0;A;2;Common;2778
T_CVS_P3;T_CVS_P3;CVS: Durée CVS phase 3;s;Real;2;0;0;0;0;0;0;A;2;Common;2779
NO2HU_2;NO2HU_2;EBH02: Conc. NO2 Humide Baie 2;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2780
T_EAU;T_EAU;MES: T° eau boucle aérotherme;°C;Real;2;0;0;0;0;0;0;A;2;Common;2781
T_ECAR;T_ECAR;SIM: T° entrée carburant;°C;Real;2;0;0;0;0;0;0;A;2;Common;2782
T_ECH;T_ECH;SIM: T° gaz échappement;°C;Real;2;0;0;0;0;0;0;A;2;Common;2783
T_EE;T_EE;MES: T° eau entrée pompe;°C;Real;2;0;0;0;0;0;0;A;2;Common;2784
T_EGC;T_EGC;MES: T° gaz EGR entrée culasse;°C;Real;1;0;0;0;0;0;0;A;2;Common;2785
T_EGR;T_EGR;MES: T° gaz EGR;°C;Real;2;0;0;0;0;0;0;A;2;Common;2786
T_HLE;T_HLE;MES: T° huile moteur;°C;Real;2;0;0;0;0;0;0;A;2;Common;2787
T_HLT;T_HLT;MES: T° retour huile turbo;°C;Real;1;0;0;0;0;0;0;A;2;Common;2788
T_NTK;T_NTK;MES: Tension sonde richesse NTK;V;Real;3;0;0;0;0;0;0;A;2;Common;2789
T_PAL;T_PAL;MES: T° palier machine;°C;Real;1;0;0;0;0;0;0;A;2;Common;2790
T_PMU_TG;T_PMU_TG;Température de prélèvement PMU;K;Real;2;0;0;0;0;0;0;A;2;Common;2791
T_RLT;T_RLT;MES: T° roulement;°C;Real;1;0;0;0;0;0;0;A;2;Common;2792
T_SAC;T_SAC;Temp.gaz sac prélèvement BHD;°C;Real;1;0;0;0;0;0;0;A;2;Common;2793
T_SCAR;T_SCAR;SIM: T° sortie carburant;°C;Real;2;0;0;0;0;0;0;A;2;Common;2794
T_SE;T_SE;MES: T° eau sortie culasse;°C;Real;2;0;0;0;0;0;0;A;2;Common;2795
T_SGC;T_SGC;MES: T° gaz EGR sortie culasse;°C;Real;1;0;0;0;0;0;0;A;2;Common;2796
T_SO2;LIBR2797;Don't use, reserved by Admin NRM;-;Real;0;0;0;0;0;0;0;A;2;Common;2797
T_SON;T_CSC;MES: Température Ambiance CSC;°C;Real;2;0;0;0;0;0;0;A;2;Common;2798
T_TUNNEL;T_TUNNEL;DLS: MES: T° du tunnel PMU;K;Real;2;0;0;0;0;0;0;A;2;Common;2799
T_VEGR;T_VEGR;MES: T° vanne EGR;°C;Real;3;0;0;0;0;0;0;A;2;Common;2800
T_VEN;T_VEN;CVS: T° venturi;°C;Real;1;0;0;0;0;0;0;A;2;Common;2801
T14EC;T14EC;MES: T° échappement 1 & 4;°C;Real;2;0;0;0;0;0;0;A;2;Common;2802
T1ECH;T1ECH;MES: T° échappement cylindre 1;°C;Real;2;0;0;0;0;0;0;A;2;Common;2803
T1PCE;T1PCE;MES: T° peau collecteur N°1;°C;Real;1;0;0;0;0;0;0;A;2;Common;2804
T23EC;T23EC;MES: T° échappement 2 & 3;°C;Real;2;0;0;0;0;0;0;A;2;Common;2805
T2ECH;T2ECH;MES: T° échappement cylindre 2;°C;Real;2;0;0;0;0;0;0;A;2;Common;2806
T2EGR;T2EGR;MES: T° EGR entrée culasse 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2807
T2PCE;T2PCE;MES: T° peau collecteur N°2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2808
T2SGR;T2SGR;MES: T° EGR sortie culasse 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2809
T3ECH;T3ECH;MES: T° échappement cylindre 3;°C;Real;2;0;0;0;0;0;0;A;2;Common;2810
T3PCE;T3PCE;MES: T° peau collecteur N°3;°C;Real;1;0;0;0;0;0;0;A;2;Common;2811
T4ECH;T4ECH;MES: T° échappement cylindre 4;°C;Real;2;0;0;0;0;0;0;A;2;Common;2812
T4PCE;T4PCE;MES: T° peau collecteur N°4;°C;Real;1;0;0;0;0;0;0;A;2;Common;2813
T5PCE;T5PCE;MES: T° peau collecteur N°5;°C;Real;1;0;0;0;0;0;0;A;2;Common;2814
T6PCE;T6PCE;MES: T° peau collecteur N°6;°C;Real;1;0;0;0;0;0;0;A;2;Common;2815
T7PCE;T7PCE;MES: T° peau collecteur N°7;°C;Real;1;0;0;0;0;0;0;A;2;Common;2816
T_APC1;DIAG_STA;CANE: Etat requete de diag EVC;-;Real;0;0;0;0;0;0;0;A;2;Common;2817
T_APC2;T_APC2;MES: T° after compressor 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2818
P_R_VAS;P_R_VAS;MES: Pr. vase appareil dégazage;mbar;Real;1;0;0;0;0;0;0;A;2;Common;2819
P_R_BOC;P_R_BOC;MES: Pr. bocal appareil dégazage;bar;Real;4;0;0;0;0;0;0;A;2;Common;2820
TAMODE;TAMODE;PTCC air turbo mode auto/manu;;Real;0;0;0;0;0;0;0;A;2;Common;2821
TAPC2;EVC_STAT;CANE: Etat de fonctionnement EVC;-;Real;0;0;0;0;0;0;0;A;2;Common;2822
TAPT2;T_APT2;MES: T° after turbine 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2823
LIBR2824;P_R_APC2;MES: Pr. Sen. after compressor 2;bar;Real;4;0;0;0;0;0;0;A;2;Common;2824
TAVT2;DF_IMX;CANE: Retour défaut IMX;0/1;Real;0;0;0;0;0;0;0;A;2;Common;2825
TSLO2;TSLO2;MES: T° Sortie Light Off 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2826
LIBR2827;NIV_DA;SURV:Niv. Huile directi° assisté;-;Real;0;0;0;0;0;0;0;A;2;Common;2827
TCOL2;FLT_TEOM;MES: Pression filtre TEOM;in.Hg;Real;2;0;0;0;0;0;0;A;2;Common;2828
TECAT;TECAT;MES: T° entrée catalyseur;°C;Real;2;0;0;0;0;0;0;A;2;Common;2829
TEECE;TEECE;MES: T° entrée échangeur Eau;°C;Real;2;0;0;0;0;0;0;A;2;Common;2830
TEECR;TEECR;MES:T°EGR HP water inlet exchang;°C;Real;2;0;0;0;0;0;0;A;2;Common;2831
TEEGR;TEEGR;MES:T°EGR HP gas inlet exchanger;°C;Real;2;0;0;0;0;0;0;A;2;Common;2832
TEFAP;TEFAP;MES: T° entrée FAP;°C;Real;2;0;0;0;0;0;0;A;2;Common;2833
T3ADM;T3ADM;MES: T° soupape admission cyl. 3;°C;Real;1;0;0;0;0;0;0;A;2;Common;2834
TGAZ;TGAZ;MES: T° gaz (GPL, GNV,...);°C;Real;2;0;0;0;0;0;0;A;2;Common;2835
TGNC;TGNC;MES: T° gaz GNC;°C;Real;1;0;0;0;0;0;0;A;2;Common;2836
weather_value3;THYGR;MES: Point de rosée (WS);°C;Real;3;0;0;0;0;0;0;A;2;Common;2837
LIBR2838;LIBR2838;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;2;Common;2838
TMAX_PMU;TMAX_PMU;Temp.maxi PMU durant mesure;K;Real;2;0;0;0;0;0;0;A;2;Common;2839
TMCAT;TMCAT;MES: T°: monolyte catalyseur;°C;Real;1;0;0;0;0;0;0;A;2;Common;2840
TMFAP;TMFAP;MES: T° monolithe FAP;°C;Real;1;0;0;0;0;0;0;A;2;Common;2841
T_AVT;T_AVT;MES: T° before turbine 1;°C;Real;2;0;0;0;0;0;0;A;2;Common;2842
TMPME002;TMPME002;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2843
TMPME003;TMPME003;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2844
TMPME004;TMPME004;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2845
TMPME005;TMPME005;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2846
TMPME006;TMPME006;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2847
TMPME007;TMPME007;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2848
TMPME008;TMPME008;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2849
TMPME009;TMPME009;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2850
TMPME010;TMPME010;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2851
TMPME011;TMPME011;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2852
TMPME012;TMPME012;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2853
TMPME013;TMPME013;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2854
TMPME014;TMPME014;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2855
TMPME015;TMPME015;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2856
TMPME016;TMPME016;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2857
TMPME017;TMPME017;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2858
TMPME018;TMPME018;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2859
TMPME019;TMPME019;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2860
TMPME020;TMPME020;TMP: Voies Temporaire Mesure;-;Real;2;0;0;0;0;0;0;A;2;Common;2861
TPPE_PMU;TPPE_PMU;Température pompe PMU;K;Real;2;0;0;0;0;0;0;A;2;Common;2862
TRIG_REC;TRIG_REC;Réservé RECORDER POST MORTEM;;Real;0;0;0;0;0;0;0;A;2;Common;2863
TSCAT;TSCAT;MES: T° sortie catalyseur;°C;Real;2;0;0;0;0;0;0;A;2;Common;2864
TSECE;TSECE;MES: T° sortie échang Eau;°C;Real;2;0;0;0;0;0;0;A;2;Common;2865
TSECR;TSECR;MES:T°EGR HP water outlet excha.;°C;Real;2;0;0;0;0;0;0;A;2;Common;2866
TSEGR;TSEGR;MES:T°EGR HP gas outlet exchang.;°C;Real;2;0;0;0;0;0;0;A;2;Common;2867
TSFAP;TSFAP;MES: T° sortie FAP;°C;Real;2;0;0;0;0;0;0;A;2;Common;2868
TSFIN;T_RINJ;SIM: T° retour injecteurs;°C;Real;2;0;0;0;0;0;0;A;2;Common;2869
TSOND;EL_M_SPE;CANE: ElecMachineSpeed;rpm;Real;0;0;0;0;0;0;0;A;2;Common;2870
TSPHP;TSPHP;MES: T° sortie pompe HP;°C;Real;2;0;0;0;0;0;0;A;2;Common;2871
TSRAIL;TSRAIL;MES: T° sortie rail;°C;Real;2;0;0;0;0;0;0;A;2;Common;2872
T2ADM;T2ADM;MES: T°soupape admission cyl. 2;°C;Real;1;0;0;0;0;0;0;A;2;Common;2873
LIBR2874;NIV_RAS;SURV: Présence eau dans le RAS;°C;Real;0;0;0;0;0;0;0;A;2;Common;2874
UP_SHIF;UP_SHIF;Bit de simulation DOWN SHIFT;;Real;0;0;0;0;0;0;0;A;2;Common;2875
T_APE2;T_APE2;Don't use, reserved by Admin NRM;°C;Real;1;0;0;0;0;0;0;A;2;Common;2876
V_CVS_P1;V_CVS_P1;CVS: Volume CVS phase 1;m3;Real;2;0;0;0;0;0;0;A;2;Common;2877
V_CVS_P2;V_CVS_P2;CVS: Volume CVS phase 2;m3;Real;2;0;0;0;0;0;0;A;2;Common;2878
V_CVS_P3;V_CVS_P3;CVS: Volume CVS phase 3;m3;Real;2;0;0;0;0;0;0;A;2;Common;2879
NO2HU_3;NO2HU_3;EBH03: Conc. NO2 Humide Baie 3;ppm;Real;2;0;0;0;0;0;0;A;2;Common;2880
V_PMU_P1;V_PMU_P1;DLS: Volume Prélevé phase 1 PMU;m3;Real;3;0;0;0;0;0;0;A;2;Common;2881
